step,initial_population,mean_ini_sugar,mean_ini_vision,mean_ini_metabolism,rate_survive,avg_sugar,dev_sugar,rate_increasable
29,1664,15.42307692,5.567307692,2.524038462,0.596754808,43.85397784,27.74113173,0.666666667
29,1990,15.64572864,5.439698492,2.504020101,0.571356784,42.27968338,27.74057797,0.646437995
29,2247,15.71339564,5.453938585,2.498887405,0.554072096,40.06586345,27.74024841,0.61686747
29,1919,15.48723293,5.471599792,2.50442939,0.581552892,42.2983871,27.74023704,0.644265233
29,1865,15.5383378,5.586595174,2.513672922,0.586058981,41.82708143,27.74013236,0.616651418
29,2080,15.74951923,5.462980769,2.486057692,0.55625,42.34917891,27.73990873,0.639585134
29,1693,15.80980508,5.505020673,2.492616657,0.602480803,43.70882353,27.73933272,0.655882353
29,2297,15.4253374,5.445798868,2.508924684,0.537657815,39.87287449,27.73889956,0.607287449
29,1767,15.5008489,5.41992077,2.490096208,0.6032824,41.63602251,27.73842908,0.612570356
29,2234,15.12354521,5.534914951,2.472694718,0.54610564,42.12540984,27.73725032,0.644262295
29,1944,15.41255144,5.429012346,2.507201646,0.58590535,40.55311677,27.73616497,0.599648815
29,1777,15.49465391,5.535734384,2.500844119,0.58075408,43.2994186,27.73570148,0.647286822
29,2011,15.71904525,5.367478866,2.46643461,0.573346594,42.63920208,27.73569933,0.631396357
29,2208,15.28804348,5.557065217,2.491847826,0.559782609,40.65776699,27.73533439,0.616504854
29,1871,15.38909674,5.481560663,2.489043292,0.595403528,41.62118492,27.73520894,0.633752244
29,2068,15.63201161,5.352514507,2.503868472,0.560444874,41.74374461,27.73500454,0.626402071
29,1844,15.42950108,5.572125813,2.496746204,0.592733189,43.0905764,27.73425093,0.652333028
29,1798,15.53225806,5.482202447,2.54727475,0.57730812,41.51637765,27.734226,0.622350674
29,2335,15.47152034,5.527623126,2.486937901,0.540042827,40.26407613,27.73369767,0.605075337
29,1910,15.42198953,5.476963351,2.504188482,0.576439791,41.40417802,27.73316264,0.619436876
29,1889,15.6611964,5.496029645,2.45791424,0.596082583,43.12433393,27.73302233,0.640319716
28,1121,15.06155219,5.448706512,2.479036574,0.652096343,45.11491108,27.73263612,0.662106703
29,2275,15.51912088,5.455384615,2.498021978,0.545054945,40.68145161,27.7316958,0.622580645
29,2394,15.56182122,5.503759398,2.485797828,0.534252297,40.43784206,27.73150963,0.617670055
26,142,14.61971831,5.478873239,2.436619718,0.774647887,45.37272727,27.73129888,0.672727273
29,2159,15.39277443,5.659101436,2.490041686,0.558128763,41.17261411,27.73112025,0.632365145
29,1399,15.28377412,5.669049321,2.506790565,0.64045747,43.0234375,27.73083933,0.652901786
29,2131,15.42562177,5.622243078,2.477240732,0.562177382,41.69282137,27.73015571,0.643572621
29,1683,15.69281046,5.571598336,2.50207962,0.602495544,43.08579882,27.73000441,0.645956607
29,2094,15.48901624,5.375358166,2.495224451,0.564469914,41.65313029,27.72960928,0.634517766
29,2022,15.37586548,5.510880317,2.480217606,0.575173096,41.32244196,27.72960919,0.629406707
29,2014,15.26315789,5.509433962,2.457298908,0.590863952,40.92857143,27.72893739,0.626890756
29,2362,15.59695174,5.4957663,2.542337003,0.529635902,39.51079137,27.72768442,0.590727418
29,2124,15.73587571,5.514595104,2.488700565,0.570621469,41.05445545,27.72574793,0.606435644
29,1919,15.44241793,5.485148515,2.48462741,0.582073997,43.13607878,27.72540914,0.647269472
29,2260,15.46371681,5.421681416,2.484513274,0.558849558,40.45605701,27.72509535,0.608867775
29,1697,15.3871538,5.385385975,2.454920448,0.609310548,42.91295938,27.72489954,0.632495164
29,1807,15.68400664,5.469839513,2.535141118,0.592141671,41.54766355,27.72464279,0.610280374
29,1530,15.66013072,5.477777778,2.480392157,0.634640523,43.19979403,27.7243657,0.647785788
29,2109,15.40256046,5.49122807,2.477951636,0.564248459,41.11848739,27.7239227,0.633613445
29,1866,15.44801715,5.497320472,2.520364416,0.571811361,42.42361762,27.72338107,0.645735708
29,1728,15.56134259,5.5,2.493634259,0.601273148,42.81520693,27.7231795,0.64773821
29,2103,15.3870661,5.552543985,2.530670471,0.555397052,41,27.72248939,0.636130137
29,1741,15.68064331,5.566341183,2.468121769,0.608845491,43.16415094,27.72247868,0.648113208
29,1815,15.35316804,5.546556474,2.546556474,0.58677686,40.80187793,27.72215795,0.605633803
29,1974,15.86676798,5.548632219,2.451367781,0.593718338,41.8609215,27.72215339,0.629692833
29,1914,15.31295716,5.627481714,2.519331243,0.578892372,40.82129964,27.72211144,0.615523466
29,1591,15.42928975,5.439346323,2.55185418,0.612193589,41.10677618,27.72209939,0.62936345
29,2443,15.75808432,5.52722063,2.507981989,0.529676627,39.68547141,27.72122557,0.600463679
29,2205,15.4031746,5.5569161,2.485260771,0.553741497,41.38001638,27.72094066,0.62981163
29,1913,16.00418191,5.453737585,2.493465761,0.580763199,42.18541854,27.72064316,0.621062106
29,1921,15.43206663,5.345653306,2.523165018,0.578344612,40.99909991,27.72033759,0.610261026
29,2030,15.61133005,5.457635468,2.506896552,0.579802956,40.89719626,27.71923374,0.609175871
29,1898,15.7544784,5.501053741,2.521601686,0.579030558,42.01728844,27.71864023,0.640582348
29,1575,15.50095238,5.527619048,2.497142857,0.612698413,42.94404145,27.71833318,0.643523316
29,1832,15.44541485,5.615720524,2.515829694,0.589519651,41.19814815,27.71772177,0.614814815
29,2126,15.46613358,5.498118532,2.534336783,0.547036689,40.67755804,27.71725455,0.619088564
29,2361,15.46632783,5.490893689,2.515036002,0.530283778,40.1701278,27.71689069,0.617412141
29,2256,15.27836879,5.367907801,2.504432624,0.540780142,41.78442623,27.71639899,0.637704918
29,1921,15.25663717,5.504945341,2.523165018,0.585111921,40.94395018,27.71601742,0.611209964
29,1657,15.37115269,5.554013277,2.504526252,0.607121304,42.68588469,27.71577024,0.64612326
29,2199,15.54888586,5.588904047,2.452933151,0.561618918,41.53603239,27.71560752,0.637246964
29,1944,15.28858025,5.395576132,2.513374486,0.560699588,42.99633028,27.71546338,0.655963303
29,1787,15.65081142,5.465584779,2.509792949,0.587576945,42.25333333,27.7151281,0.641904762
29,2277,15.41458059,5.542819499,2.477821695,0.552920509,40.13185068,27.71485102,0.616362192
29,1565,15.7942492,5.498402556,2.479872204,0.63514377,43.66800805,27.71380209,0.639839034
29,2108,15.61669829,5.482922201,2.481973435,0.564041746,41.71909167,27.71321046,0.629100084
29,1844,15.64370933,5.523318872,2.554229935,0.572125813,41.14976303,27.71312682,0.630331754
29,1806,15.59468439,5.392580288,2.558693245,0.571428571,41.52131783,27.71290971,0.618217054
29,1865,15.12546917,5.599463807,2.51689008,0.596782842,40.37466307,27.71142996,0.616352201
29,2095,15.59809069,5.618138425,2.523627685,0.557040573,40.1311054,27.71084679,0.602399314
29,2011,15.54002984,5.468920935,2.454002984,0.584286425,42.2093617,27.70894752,0.651914894
29,2194,15.57064722,5.541476755,2.510027347,0.548313582,40.92518703,27.7082985,0.63674148
29,2306,15.27016479,5.407198612,2.524718127,0.539462272,39.77974277,27.70650759,0.614951768
29,1874,15.29295624,5.478121665,2.528815368,0.57203842,42.45242537,27.70620127,0.637126866
29,1944,15.6872428,5.537037037,2.54372428,0.570987654,41.17837838,27.7058275,0.610810811
29,2037,15.61364752,5.57682867,2.493863525,0.577810506,41.28802039,27.70510036,0.615123195
29,2132,15.54690432,5.472326454,2.510318949,0.546904315,41.80789022,27.70492848,0.646655232
29,2256,15.63120567,5.52570922,2.48714539,0.552304965,40.50080257,27.70413826,0.616372392
29,1841,15.40847366,5.512221619,2.507876154,0.59424226,42.36380256,27.70411576,0.623400366
29,2047,15.4914509,5.459208598,2.504152418,0.565705911,41.42659758,27.70403621,0.623488774
29,1901,15.78274592,5.444502893,2.506049448,0.581273014,41.6199095,27.70330583,0.627149321
29,2165,15.53672055,5.441570439,2.512240185,0.555196305,41.21131448,27.70323172,0.626455907
29,1764,15.1547619,5.47845805,2.484126984,0.590136054,43.43996158,27.70307012,0.662824207
29,2166,15.29178209,5.551246537,2.503693444,0.547091413,41.49113924,27.70306106,0.647257384
29,2052,15.45760234,5.537524366,2.53411306,0.555068226,40.61633011,27.70182904,0.62071993
29,2310,15.38571429,5.454545455,2.505627706,0.537229437,39.87429492,27.70126336,0.602739726
29,1797,15.75180857,5.568725654,2.491930996,0.595436839,42.83457944,27.70095757,0.643925234
29,1937,15.27155395,5.429013939,2.519359835,0.57769747,40.99910634,27.70091671,0.627345845
29,2027,15.45584608,5.538233843,2.494326591,0.574740997,41.43347639,27.7009077,0.629184549
29,2470,15.4097166,5.531174089,2.531174089,0.519433198,40.17069369,27.70025116,0.61106781
29,1802,15.44006659,5.461154273,2.492785794,0.599334073,41.93981481,27.69965167,0.626851852
29,1950,15.1774359,5.410769231,2.481025641,0.579487179,42.2,27.69917484,0.638938053
29,2232,15.37858423,5.498207885,2.527329749,0.545698925,39.77011494,27.69762236,0.587848933
29,2245,15.63608018,5.673942094,2.51714922,0.550111359,40.34008097,27.69756155,0.612955466
29,1739,15.2386429,5.491086832,2.479585969,0.607245543,42.47159091,27.69716306,0.646780303
29,1611,15.75294848,5.572936065,2.513345748,0.618249534,42.44578313,27.69688901,0.628514056
29,1655,15.45861027,5.509969789,2.529909366,0.605438066,42.15269461,27.69636346,0.632734531
29,1708,15.44379391,5.456674473,2.539227166,0.596018735,42.1502947,27.69627383,0.623772102
29,1869,15.48849652,5.471375067,2.498127341,0.584269663,43.06227106,27.69520776,0.65018315
29,1809,15.33996683,5.562741846,2.482587065,0.585959093,43.78584906,27.69519766,0.662264151
29,2147,15.76851421,5.594783419,2.543549138,0.546343735,40.85421995,27.69507404,0.614663257
29,2214,15.1129178,5.467028004,2.520325203,0.545167118,41.12096106,27.69488969,0.636288318
29,1720,15.28139535,5.497093023,2.529069767,0.600581395,42.11713456,27.69474432,0.644724105
29,1787,15.18858422,5.448237269,2.522663682,0.592053721,42.75614367,27.69404892,0.634215501
29,2192,15.77691606,5.511405109,2.509124088,0.561131387,41.43252033,27.69310335,0.621138211
29,2105,15.4912114,5.564845606,2.477434679,0.561045131,41.97205758,27.69219553,0.636748518
29,2410,15.47053942,5.552282158,2.514107884,0.528215768,40.0494894,27.69206631,0.626080126
29,2171,15.31736527,5.524182404,2.524643022,0.548595117,40.05961377,27.69195447,0.603694374
29,2176,15.58547794,5.515625,2.529411765,0.557904412,40.03953871,27.69192343,0.603789127
29,2349,15.36355896,5.49936143,2.519795658,0.533418476,40.64884278,27.69103687,0.62330407
29,1658,15.2641737,5.583835947,2.515681544,0.603136309,42.072,27.68995395,0.637
29,1729,15.71139387,5.469635628,2.518796992,0.591093117,42.91976517,27.68893641,0.629158513
29,2188,15.60420475,5.494058501,2.518281536,0.553016453,40.78181818,27.68863269,0.614049587
29,1907,15.89355008,5.534347142,2.47823807,0.587309911,43.40625,27.68849053,0.646428571
29,1768,15.50904977,5.494909502,2.566742081,0.583710407,41.16569767,27.68838422,0.61627907
29,2407,15.40174491,5.457831325,2.449522227,0.549231408,40.39107413,27.68803739,0.627080182
29,2408,15.43147841,5.579734219,2.484219269,0.537375415,39.83539413,27.68726493,0.624420402
29,1935,15.06098191,5.429457364,2.575193798,0.554005168,40.77985075,27.68706084,0.63619403
29,2071,15.39304684,5.428295509,2.501690005,0.56542733,40.34585824,27.68629096,0.611443211
29,1924,15.59511435,5.383056133,2.494802495,0.57016632,43.15132179,27.68594864,0.649042844
29,1900,14.92315789,5.454736842,2.503157895,0.580526316,40.99728015,27.6858346,0.621033545
29,1765,15.68668555,5.563172805,2.462322946,0.612464589,42.53839038,27.68561361,0.642923219
29,2122,15.64373233,5.533459001,2.472667295,0.564561734,42.19782972,27.68512707,0.633555927
29,2008,15.51045817,5.488047809,2.455677291,0.579183267,42.49097163,27.68495393,0.652622528
29,1844,15.44577007,5.503796095,2.521691974,0.579718004,42.91674462,27.68485014,0.643592142
29,1994,15.25075226,5.408224674,2.504513541,0.576730191,41.53130435,27.68347094,0.632173913
29,2007,15.78624813,5.423517688,2.523168909,0.556552068,42.30975828,27.68332223,0.637421665
29,1730,15.67225434,5.458959538,2.513294798,0.601734104,41.63688761,27.6827276,0.62728146
29,1985,15.81259446,5.550629723,2.488161209,0.584382872,41.36551724,27.68214478,0.615517241
29,1844,15.53850325,5.56670282,2.505965293,0.588394794,42.29769585,27.6811185,0.628571429
29,1733,15.42008078,5.506635892,2.479515291,0.605885747,42.15809524,27.68062711,0.633333333
29,2094,15.52244508,5.489971347,2.481375358,0.565902579,41.65063291,27.67931956,0.641350211
29,2418,15.57775021,5.479735318,2.52770885,0.518610422,40.88995215,27.67919651,0.640350877
29,2357,15.60161222,5.5193042,2.522274077,0.532032244,40.39952153,27.67836071,0.608452951
29,1695,15.48023599,5.463126844,2.499705015,0.608849558,42.98352713,27.67692789,0.638565891
29,2015,15.30769231,5.493300248,2.462034739,0.579156328,42.32647815,27.67686942,0.6520994
29,2399,15.37182159,5.514380992,2.456857024,0.544393497,40.18300153,27.67675017,0.621745789
29,1852,15.61177106,5.431425486,2.50161987,0.589632829,41.63186813,27.67663895,0.631868132
29,1723,15.2843877,5.464306442,2.498549042,0.60069646,42.04154589,27.67651655,0.630917874
29,1362,15.79809104,5.480910426,2.500734214,0.635095448,43.74566474,27.67637142,0.648554913
29,2113,15.73355419,5.565073355,2.502602934,0.570279224,40.79917012,27.67621583,0.618257261
29,2165,15.83510393,5.540415704,2.526096998,0.558429561,41.54259719,27.67610764,0.626964433
29,2385,15.56981132,5.543396226,2.547169811,0.518658281,39.80194018,27.67522105,0.595796281
29,1815,15.75261708,5.543250689,2.495316804,0.587878788,42.68697282,27.67517037,0.645735708
29,2349,15.70285228,5.556832695,2.475521499,0.548744146,40.24437548,27.67468547,0.605896043
29,2236,15.17620751,5.317531306,2.505813953,0.533094812,41.84731544,27.673644,0.644295302
29,2138,15.32881197,5.462581852,2.498129093,0.554256314,41.02447257,27.67350502,0.625316456
29,2222,15.02880288,5.380288029,2.50990099,0.5450045,39.78034682,27.67281645,0.614368291
29,1709,15.78759508,5.421884143,2.482153306,0.600351083,43.72904483,27.67223976,0.658869396
29,2042,15.66601371,5.653770813,2.486777669,0.577864838,40.7,27.67130774,0.61440678
29,1494,15.80589023,5.485274431,2.541499331,0.608433735,42.82068207,27.67085036,0.646864686
29,1713,15.33625219,5.422650321,2.483362522,0.614127262,42.19391635,27.67035189,0.636882129
29,2289,15.70816951,5.531236348,2.48580166,0.547400612,40.68316042,27.66950685,0.63367917
29,2266,15.6054722,5.580759047,2.539717564,0.537952339,40.43068089,27.66906373,0.606234619
29,1959,15.73302705,5.561510975,2.54058193,0.553343543,43.18357934,27.66877142,0.655904059
29,2197,15.50432408,5.603550296,2.509330906,0.549840692,41.59933775,27.66793387,0.634933775
29,1866,15.26956056,5.517684887,2.539121115,0.577706324,41.79406308,27.66778446,0.635435993
29,1624,15.27216749,5.425492611,2.450123153,0.620073892,43.37934459,27.66760043,0.649453823
29,2305,15.45336226,5.501952278,2.513665944,0.546203905,39.5782367,27.6675851,0.589356632
29,1941,15.75940237,5.484801649,2.496136012,0.586810922,41.35557507,27.66687652,0.617208077
29,1999,15.86593297,5.292146073,2.48124062,0.580790395,41.79672696,27.66623779,0.621877692
29,2402,15.61573689,5.473771857,2.500832639,0.533305579,40.07025761,27.66506818,0.605776737
29,2162,15.0892692,5.551803885,2.479185939,0.562904718,40.6746097,27.6649233,0.629416598
29,1882,15.54197662,5.477683316,2.482465462,0.58501594,42.26339691,27.66444411,0.640326975
29,1814,15.68081588,5.409592062,2.483461963,0.585997795,43.37723424,27.66315629,0.644402634
29,2240,15.59910714,5.458928571,2.508928571,0.543303571,40.29334429,27.66312676,0.616269515
29,1686,15.53973903,5.475682088,2.516014235,0.606761566,41.68035191,27.66299278,0.611925709
29,1952,15.55122951,5.438012295,2.467213115,0.583504098,42.81299385,27.66221001,0.659350307
29,2008,15.55976096,5.451693227,2.489541833,0.566733068,41.70210896,27.66182919,0.635325132
29,2194,15.39197812,5.497721057,2.498176846,0.555606199,40.62100082,27.6611401,0.612797375
29,1627,15.70251998,5.564228642,2.519975415,0.602950215,44.06320082,27.66036879,0.652395515
29,1531,15.76355323,5.537557152,2.509470934,0.615937296,43.75291622,27.66031114,0.653234358
29,2247,15.09212283,5.513573654,2.46506453,0.551846907,40.47096774,27.65962484,0.622580645
29,2123,15.27414037,5.579839849,2.536504946,0.549222798,40.67667238,27.65857294,0.626929674
29,2096,15.55438931,5.555820611,2.485687023,0.572041985,40.55796497,27.6573616,0.620517098
29,2064,15.63032946,5.503391473,2.55377907,0.544089147,40.4220837,27.6573433,0.615316118
29,2253,15.43098091,5.540612517,2.44873502,0.560585885,41.47664291,27.65724473,0.634996041
29,2222,15.69486949,5.50630063,2.444194419,0.566606661,40.85067514,27.65667792,0.62827641
29,1582,15.59228824,5.446270544,2.506953224,0.629582807,40.94879518,27.65513371,0.590361446
29,2461,15.54327509,5.512799675,2.459162942,0.531491264,41.07186544,27.65501271,0.624617737
29,1883,15.21083378,5.578332448,2.54062666,0.58417419,40.94909091,27.65491808,0.629090909
29,1983,15.83560262,5.534039334,2.55168936,0.560766515,41.68165468,27.65453765,0.617805755
29,2339,15.52372809,5.501496366,2.480974776,0.551945276,40.01781565,27.65393268,0.598760651
29,2047,15.39765511,5.511480215,2.486565706,0.577430386,41.24534687,27.65379364,0.626903553
29,1539,15.54061079,5.57179987,2.51137102,0.625730994,43.27622015,27.6533435,0.633437175
29,1790,15.70726257,5.600558659,2.487709497,0.598882682,42.92817164,27.65330698,0.639925373
29,2478,15.40153349,5.482243745,2.518563358,0.519774011,39.39906832,27.65191674,0.594720497
29,2281,15.46602367,5.521262604,2.481806225,0.544059623,40.99516519,27.65163431,0.638195004
29,2077,15.34472797,5.457871931,2.51709196,0.569090034,40.2605753,27.65105144,0.602368866
29,1821,15.20043932,5.459637562,2.506315211,0.586490939,42.0252809,27.65072552,0.633895131
29,1446,15.23928077,5.491701245,2.524896266,0.623789765,43.97339246,27.65065406,0.666297118
29,2339,15.3535699,5.488670372,2.508764429,0.541684481,39.54696133,27.65003529,0.614048934
29,2263,15.59125055,5.439239947,2.463543968,0.562527618,40.68342498,27.64969862,0.62529458
29,2251,15.50910706,5.463793869,2.476677032,0.553976011,41.19807538,27.64949263,0.615878107
29,1543,15.44458846,5.40764744,2.4808814,0.629941672,44.08127572,27.649278,0.660493827
29,1922,15.55619147,5.529136316,2.469823101,0.58012487,43.34529148,27.64857145,0.659192825
29,1363,15.42039618,5.646368305,2.506236244,0.644167278,42.43166287,27.64825075,0.62642369
29,1997,15.59439159,5.499248873,2.495242864,0.570856284,43.07280702,27.64723467,0.649122807
29,1950,15.34461538,5.522564103,2.485641026,0.578974359,42.94242693,27.64717641,0.635075288
29,2180,15.60733945,5.522477064,2.506422018,0.550917431,41.35720233,27.64687686,0.639467111
29,2011,15.80258578,5.599204376,2.47637991,0.578816509,42.83591065,27.64620571,0.640034364
29,2235,15.28098434,5.481879195,2.513199105,0.548545861,40.11990212,27.64609246,0.619902121
29,2312,15.58347751,5.529844291,2.505190311,0.545415225,39.61379857,27.64515687,0.604282316
29,1846,15.25027086,5.496749729,2.565547129,0.569880823,41.32794677,27.64392075,0.618821293
29,1962,15.33690112,5.557084608,2.522426096,0.579510703,41.18469657,27.64356275,0.619173263
29,1938,14.93343653,5.442724458,2.490712074,0.587203302,40.99209139,27.64336467,0.619507909
29,1710,15.24912281,5.578362573,2.494152047,0.602339181,42.53300971,27.64301759,0.636893204
29,2373,15.90686894,5.470712179,2.536030341,0.522966709,41.18775181,27.64246461,0.633360193
29,2016,15.25396825,5.505456349,2.533234127,0.566964286,41.25021872,27.64185571,0.634295713
29,1969,15.65363128,5.521584561,2.492127984,0.562722194,43.0234657,27.64158575,0.644404332
29,1675,15.29074627,5.590447761,2.532537313,0.587462687,43.63922764,27.64130304,0.655487805
29,1541,15.24659312,5.465931213,2.509409474,0.621674238,43.62108559,27.64080423,0.652400835
29,2270,15.52114537,5.517621145,2.514977974,0.553744493,40.05171042,27.64051592,0.594272076
29,1951,15.51460789,5.480779088,2.48692978,0.578677601,41.9105403,27.63939469,0.646589903
29,1884,15.8529724,5.5992569,2.477707006,0.590233546,42.76438849,27.63908889,0.638489209
29,2435,15.53429158,5.498973306,2.483367556,0.537166324,40.56498471,27.63879873,0.620030581
29,1685,15.23501484,5.44925816,2.526409496,0.605341246,41.88333333,27.63865246,0.626470588
29,1731,15.29636049,5.372616984,2.483535529,0.606008088,42.22783603,27.6379356,0.643469971
29,2080,15.47932692,5.476923077,2.482692308,0.564423077,42.08688245,27.63723624,0.639693356
29,2343,15.4865557,5.594963722,2.517712335,0.531796842,40.33547352,27.63682678,0.609951846
29,2202,15.60217984,5.479564033,2.49818347,0.557674841,40.97801303,27.63678151,0.625407166
29,2343,15.37601366,5.516005122,2.50789586,0.537345284,39.99920572,27.6364227,0.619539317
29,1802,15.63928968,5.56381798,2.508324084,0.587125416,43.10586011,27.63589702,0.645557656
29,2141,15.59598319,5.519383466,2.477347034,0.561886969,40.92269327,27.63582116,0.616791355
29,1843,15.49267499,5.393922952,2.470971243,0.593054802,43.41994511,27.63561707,0.65873742
29,2072,15.29102317,5.497104247,2.478281853,0.569015444,42.61238338,27.6347733,0.658184902
29,1763,15.75553035,5.514463982,2.486670448,0.605785593,41.99157303,27.63446167,0.630149813
29,2271,15.32056363,5.556583003,2.505944518,0.541611625,41.05284553,27.63444928,0.639837398
29,2243,15.48105216,5.500222916,2.506464556,0.53767276,40.94941957,27.63430297,0.626036484
29,1929,15.437014,5.547433904,2.504924832,0.579056506,41.46195166,27.63357318,0.619516562
29,2225,15.84224719,5.494382022,2.502022472,0.548764045,41.00573301,27.63220027,0.633087633
29,2076,15.66618497,5.493737958,2.472543353,0.571290944,41.91821248,27.63213849,0.634907251
29,1898,15.43150685,5.496311907,2.523182297,0.573234984,42.35386029,27.63157474,0.645220588
29,1998,15.77177177,5.511511512,2.504504505,0.570570571,41.57894737,27.6310493,0.614035088
29,2168,15.41374539,5.568265683,2.508302583,0.563191882,40.31941032,27.63096134,0.605241605
29,1568,15.28507653,5.429846939,2.470663265,0.62627551,42.68635438,27.63076402,0.644602851
29,1610,15.66583851,5.378881988,2.519254658,0.600621118,43.14994829,27.63075929,0.638055843
29,1681,15.66270077,5.39738251,2.512790006,0.59964307,43.27579365,27.63033265,0.637896825
29,2126,15.52775165,5.51505174,2.476481656,0.559736595,41.43361345,27.62959761,0.625210084
29,1865,15.89544236,5.394101877,2.472386059,0.567292225,45.10113422,27.62952945,0.68241966
29,1795,15.74150418,5.568245125,2.499164345,0.594428969,42.92408622,27.62898882,0.642924086
29,2015,15.59454094,5.391563275,2.499255583,0.563275434,41.77709251,27.6287527,0.628193833
29,2127,15.34602727,5.592853785,2.505876822,0.566995769,40.44527363,27.62871631,0.624378109
29,2322,15.52239449,5.532730405,2.470284238,0.554694229,40.19875776,27.62867217,0.628881988
29,1480,15.52364865,5.608108108,2.485810811,0.622972973,44.09869848,27.62821298,0.661605206
29,1391,15.61754134,5.545650611,2.51186197,0.63263839,44.3,27.62817477,0.642045455
29,2351,15.24287537,5.422373458,2.482347937,0.545725223,40.15042868,27.62798847,0.609508963
29,2014,15.53773585,5.546673287,2.477159881,0.570506455,42.51174935,27.62751701,0.64664926
29,2116,15.45510397,5.598298677,2.488185255,0.570888469,41.45198675,27.6268366,0.625
29,1916,15.39770355,5.489039666,2.469728601,0.580375783,42.99910072,27.62564781,0.647482014
29,2023,15.66782007,5.460207612,2.532871972,0.55017301,42.80503145,27.62513537,0.651392633
29,2326,15.20593293,5.459587274,2.473774721,0.545141874,40.9944795,27.62488271,0.63170347
29,2427,15.54264524,5.557478368,2.500206016,0.524103832,41.19968553,27.6247372,0.645440252
29,1947,15.34976888,5.455059065,2.463276836,0.592193118,42.3876843,27.62446117,0.651344319
29,1444,15.49584488,5.432825485,2.531855956,0.619113573,44.11521253,27.62407889,0.663310962
29,2200,15.37909091,5.340454545,2.537727273,0.545,39.39783153,27.62404463,0.597998332
29,1880,15.37553191,5.602659574,2.496808511,0.583510638,42.62534184,27.62134832,0.646308113
29,2124,15.54237288,5.480225989,2.514595104,0.563088512,39.88628763,27.62126606,0.593645485
29,2035,15.63538084,5.491891892,2.468304668,0.570515971,42.8630491,27.62066357,0.645994832
29,1924,15.43866944,5.490644491,2.506237006,0.588877339,41.84466019,27.62057825,0.646072374
29,2178,15.36271809,5.537649219,2.513774105,0.545913682,41.2666106,27.62038974,0.622371741
29,2104,15.31131179,5.502851711,2.495722433,0.56986692,41.00166806,27.62036939,0.63469558
29,2001,15.34532734,5.529735132,2.532233883,0.56071964,42.00713012,27.62033832,0.645276292
29,1799,15.28571429,5.700944969,2.460811562,0.613118399,42.56572983,27.61990827,0.650951949
29,1594,15.77101631,5.417816813,2.472396487,0.627979925,43.64935065,27.61988273,0.639360639
29,2020,15.85,5.54009901,2.489108911,0.579207921,41.57435897,27.61952841,0.617948718
29,1598,15.86483104,5.405506884,2.497496871,0.613892365,44.13965341,27.61742772,0.667686035
29,1672,15.17165072,5.446172249,2.531100478,0.590909091,42.88866397,27.61714944,0.6548583
29,2337,15.6944801,5.49122807,2.524604193,0.53487377,40.1728,27.61705816,0.6088
29,2165,15.72933025,5.561662818,2.513625866,0.548267898,41.79612468,27.61614538,0.642796967
29,2417,15.22341746,5.537443111,2.511377741,0.525858502,39.43194335,27.61578151,0.608969315
29,2162,15.36216466,5.501387604,2.50693802,0.560592044,40.29620462,27.61515433,0.614686469
29,2229,15.61731718,5.453566622,2.498878421,0.547779273,40.76085176,27.61512666,0.624078624
29,1483,15.12137559,5.505731625,2.561024949,0.614969656,42.29166667,27.61509031,0.614035088
29,1814,15.25358324,5.459206174,2.472987872,0.590959206,42.54197761,27.61463013,0.661380597
29,2231,15.85163604,5.455401165,2.526221425,0.549977589,39.67889161,27.61444351,0.594947025
29,1658,15.09288299,5.563932449,2.510856454,0.617008444,42.94819159,27.61406258,0.651026393
29,1951,15.53562276,5.471040492,2.485904664,0.571501794,42.68609865,27.61251074,0.640358744
29,2178,15.61937557,5.429752066,2.479338843,0.563820018,40.69869707,27.61235502,0.614820847
29,1970,15.54974619,5.363451777,2.481218274,0.578172589,41.30904302,27.61229217,0.631255487
29,2020,15.26138614,5.535643564,2.515841584,0.561881188,42.7030837,27.61100634,0.650220264
29,2382,15.58354324,5.468094039,2.547439127,0.520990764,40.04915391,27.61016061,0.617244158
29,2004,15.45958084,5.355289421,2.489520958,0.574351297,41.18592528,27.60986295,0.624674196
29,2282,15.74233129,5.591586328,2.454864154,0.556967572,41.39653816,27.60982572,0.629425649
29,1693,15.95038393,5.604252806,2.479031305,0.627879504,42.54562559,27.60935349,0.62088429
29,1755,15.5025641,5.574358974,2.491168091,0.610826211,42.55410448,27.60902946,0.644589552
29,2226,15.36477987,5.575471698,2.48427673,0.548966757,41.64729951,27.60896046,0.647299509
29,1954,15.60798362,5.410440123,2.517911975,0.579324463,41.31713781,27.60795301,0.626325088
29,2481,15.40024184,5.521966949,2.516324063,0.518742443,40.17948718,27.6069888,0.614607615
29,1868,15.66970021,5.534261242,2.452890792,0.596895075,43.05022422,27.60680561,0.649327354
29,1954,15.82190379,5.487205732,2.514841351,0.573694985,42.39964318,27.60649768,0.641391615
29,1930,15.43160622,5.508290155,2.487564767,0.580310881,42.49642857,27.60645146,0.65
29,2163,15.75589459,5.475728155,2.464632455,0.568192325,41.04231082,27.60611448,0.614320586
29,2119,15.21425201,5.59178858,2.492213308,0.554978764,41.98384354,27.60605381,0.643707483
29,2280,15.59605263,5.603070175,2.510964912,0.544736842,39.71497585,27.60588146,0.608695652
29,1963,15.47885889,5.36882323,2.50585838,0.58074376,41.83421053,27.60567796,0.637719298
