initial_population,ini_metabolism,ini_vision,ini_sugar,step,rate_survive,avg_sugar,dev_sugar,rate_increasable
1200,4,3,30,44,0.014166667,1.294117647,0.469668218,0
1200,4,4,10,34,0.001666667,1,0,0
1200,4,3,25,42,0.0075,1.111111111,0.333333333,0
1200,4,4,15,37,0.001666667,1,0,0
1200,4,4,20,39,0.0025,1.333333333,0.577350269,0
1200,4,4,20,38,0.005,1.166666667,0.40824829,0
1200,4,4,20,39,0.003333333,1.25,0.5,0
1200,4,4,20,39,0.004166667,1,0,0
1200,4,4,15,36,0.001666667,1,0,0
1200,4,4,25,42,0.003333333,1.25,0.5,0
1200,4,4,20,39,0.004166667,1.2,0.447213595,0
1200,4,4,25,41,0.005,1.5,0.547722558,0
1200,4,4,25,41,0.008333333,1.5,0.707106781,0
1200,4,4,25,43,0.004166667,1,0,0
1200,4,4,25,41,0.005833333,1.142857143,0.377964473,0
1200,4,4,30,44,0.011666667,1.428571429,0.755928946,0
1200,4,4,30,44,0.01,1.5,0.674199862,0
1200,4,4,30,44,0.009166667,1.636363636,1.026910636,0
1200,4,5,10,34,0.001666667,1,0,0
1200,4,4,30,44,0.006666667,1.75,0.46291005,0
1200,4,5,10,33,0.001666667,1,0,0
1200,4,5,10,34,0.001666667,1,0,0
1200,4,4,30,44,0.01,1.25,0.452267017,0
1200,4,5,15,36,0.0025,1,0,0
1200,4,5,15,36,0.0025,1,0,0
1200,4,5,15,36,0.003333333,1,0,0
1200,4,5,15,35,0.0025,1,0,0
1200,4,5,20,38,0.003333333,1.25,0.5,0
1200,4,5,15,36,0.0025,1.666666667,0.577350269,0
1200,4,5,20,39,0.01,1.333333333,0.492365964,0
1200,4,5,20,39,0.005833333,1.285714286,0.487950036,0
1200,4,5,20,39,0.005,1.166666667,0.40824829,0
1200,4,5,20,39,0.003333333,1.25,0.5,0
1200,4,5,25,41,0.005,1.833333333,0.752772653,0
1200,4,5,25,40,0.006666667,1,0,0
1200,4,5,25,40,0.01,1.333333333,0.492365964,0
1200,4,5,30,44,0.008333333,1.2,0.421637021,0
1200,4,5,30,44,0.011666667,1.5,0.759554525,0
1200,4,5,25,41,0.0075,1.111111111,0.333333333,0
1200,4,5,25,40,0.005833333,1.571428571,0.786795792,0
1200,4,5,30,44,0.011666667,1.214285714,0.425815314,0
1200,4,5,30,43,0.0075,1.444444444,0.726483157,0
1200,4,6,10,33,0.001666667,1,0,0
1200,4,6,10,33,0.001666667,1,0,0
1200,4,6,15,36,0.004166667,1,0,0
1200,4,6,15,36,0.003333333,1.5,0.577350269,0
1200,4,5,30,43,0.005,1,0,0
1200,4,6,15,35,0.003333333,1,0,0
1200,4,6,15,36,0.001666667,1,0,0
1200,4,6,20,38,0.0025,1,0,0
1200,4,6,20,38,0.003333333,1.25,0.5,0
1200,4,6,20,38,0.0025,1.666666667,0.577350269,0
1200,4,6,20,38,0.004166667,1,0,0
1200,4,6,25,41,0.005,1.666666667,0.816496581,0
1200,4,6,25,41,0.004166667,1,0,0
1200,4,6,25,40,0.003333333,1.75,0.957427108,0
1200,4,6,30,42,0.005833333,1.285714286,0.487950036,0
1200,4,6,30,43,0.009166667,1.181818182,0.404519917,0
1200,4,6,25,41,0.006666667,1.125,0.353553391,0
1200,4,6,25,40,0.0025,1,0,0
1200,4,6,30,42,0.009166667,1.181818182,0.404519917,0
1200,4,6,30,43,0.009166667,1.363636364,0.674199862,0
1200,4,7,15,36,0.0025,1,0,0
1200,4,6,30,44,0.006666667,1.25,0.707106781,0
1200,4,7,20,38,0.0025,1.666666667,1.154700538,0
1200,4,7,20,37,0.0025,1,0,0
1200,4,7,25,40,0.003333333,1.25,0.5,0
1200,4,7,25,40,0.001666667,1,0,0
1200,4,7,25,39,0.006666667,1.625,0.51754917,0
1200,4,7,25,40,0.001666667,1.5,0.707106781,0
1200,4,7,30,42,0.004166667,1.8,0.836660027,0
1200,4,7,30,43,0.001666667,2,0,0
1200,4,7,30,42,0.003333333,1.5,1,0
1200,4,7,25,40,0.004166667,1,0,0
1200,4,7,30,42,0.003333333,1.25,0.5,0
1200,4,7,30,42,0.005,1.333333333,0.516397779,0
1200,4,8,20,37,0.001666667,1,0,0
1200,4,8,20,37,0.0025,1,0,0
1200,4,8,20,37,0.001666667,1,0,0
1200,4,8,30,43,0.003333333,1,0,0
1200,4,8,30,41,0.004166667,1.4,0.547722558,0
1200,4,8,30,41,0.0025,1.333333333,0.577350269,0
1200,4,8,30,41,0.004166667,1.4,0.547722558,0
1200,4,8,25,40,0.001666667,1,0,0
1200,4,8,30,42,0.0025,1.666666667,0.577350269,0
1200,4,9,20,38,0.001666667,1,0,0
1200,4,9,25,39,0.001666667,1,0,0
1200,4,9,25,39,0.004166667,1.4,0.547722558,0
1200,4,9,30,41,0.008333333,1.2,0.421637021,0
1200,4,9,30,41,0.003333333,1,0,0
1200,4,9,25,39,0.0025,1,0,0
1200,4,9,30,42,0.001666667,1,0,0
1200,4,9,30,41,0.005,1.166666667,0.40824829,0
1200,4,9,30,41,0.005833333,1.142857143,0.377964473,0
1200,4,10,25,39,0.001666667,1.5,0.707106781,0
1200,4,10,25,39,0.001666667,1,0,0
1200,4,10,30,41,0.003333333,1,0,0
1200,4,10,30,41,0.003333333,1.25,0.5,0
1600,1,1,5,31,0.855,16.87280702,7.802981274,0.804824561
1200,4,10,30,41,0.003333333,1,0,0
1200,4,10,25,39,0.0025,1,0,0
1600,1,1,5,31,0.860625,16.80755265,7.407570052,0.794480755
1600,1,1,5,31,0.8475,17.71312684,8.399499473,0.784660767
1600,1,1,5,31,0.8525,17.23753666,7.834449862,0.79398827
1200,4,10,30,41,0.005,1.333333333,0.516397779,0
1200,4,10,30,41,0.004166667,1.4,0.894427191,0
1600,1,1,10,36,0.85375,23.88140556,9.173012963,0.794289898
1600,1,1,5,31,0.853125,17.04615385,7.682486286,0.794871795
1600,1,1,10,36,0.86375,23.09551375,8.237486601,0.801013025
1600,1,1,10,36,0.85125,23.99192364,9.343903432,0.793685756
1600,1,1,10,36,0.853125,24.00952381,9.045781092,0.791941392
1600,1,1,10,36,0.855625,23.55880205,8.724902035,0.802045289
1600,1,1,15,41,0.855,30.11184211,9.366701913,0.801169591
1600,1,1,15,41,0.8675,30.1851585,10.15103726,0.782420749
1600,1,1,15,41,0.865,29.62283237,9.290955277,0.806358382
1600,1,1,15,41,0.8525,30.84750733,10.40452105,0.788856305
1600,1,1,15,41,0.865625,29.52779783,9.511446549,0.805054152
1600,1,1,20,46,0.853125,37.52161172,10.82500813,0.79047619
1600,1,1,20,46,0.86,36.89462209,10.63413783,0.791424419
1600,1,1,20,46,0.86,37.05523256,10.97136114,0.792151163
1600,1,1,20,46,0.8625,36.94492754,11.09749184,0.79057971
1600,1,1,20,46,0.8475,38.04277286,11.70131097,0.783185841
1600,1,1,25,51,0.86375,43.1382055,11.2261527,0.798118669
1600,1,1,25,51,0.861875,43.05003626,11.22269457,0.799854967
1600,1,1,25,51,0.8575,43.48906706,11.35119488,0.797376093
1600,1,1,25,51,0.86125,43.31059507,11.36306063,0.797532656
1600,1,1,30,26,1,35.204375,14.49267502,0.6775
1600,1,1,30,26,1,35.170625,14.30259993,0.681875
1600,1,1,25,51,0.8625,43.12898551,11.04683945,0.800724638
1600,1,1,30,26,1,35.36,14.51079777,0.674375
1600,1,1,30,26,1,35.210625,14.61158611,0.676875
1600,1,1,30,26,1,35.065625,14.58391237,0.683125
1600,1,2,5,31,0.875625,15.31406138,5.820764125,0.835831549
1600,1,2,5,31,0.870625,15.65183058,6.540333408,0.835606604
1600,1,2,5,31,0.87625,15.29243937,6.012958874,0.838088445
1600,1,2,5,31,0.87125,15.81635581,6.686766086,0.827116212
1600,1,2,5,31,0.8775,15.33547009,6.425459073,0.838319088
1600,1,2,10,36,0.876875,21.95509622,7.286875382,0.832501782
1600,1,2,10,36,0.884375,21.76113074,7.030106111,0.825441696
1600,1,2,10,36,0.88375,21.64144272,7.157573922,0.830268741
1600,1,2,10,36,0.88625,21.83145275,7.240924878,0.820874471
1600,1,2,10,36,0.881875,21.36073707,6.689007858,0.839121191
1600,1,2,15,41,0.89125,27.6542777,7.733298196,0.827489481
1600,1,2,15,41,0.886875,28.03805497,7.720886672,0.825933756
1600,1,2,15,41,0.886875,27.68217054,7.715208494,0.832980973
1600,1,2,15,41,0.883125,27.96107573,7.932026164,0.832271762
1600,1,2,20,46,0.89125,33.44319776,8.198754677,0.842215989
1600,1,2,15,41,0.885625,27.74523641,7.459733259,0.833450953
1600,1,2,20,46,0.891875,33.90399439,9.052048625,0.831114226
1600,1,2,20,46,0.89625,33.37238494,7.917101299,0.838214784
1600,1,2,20,46,0.880625,34.02838893,8.620423046,0.839602555
1600,1,2,25,51,0.885,40.21115819,8.872790172,0.839689266
1600,1,2,20,46,0.8825,34.17067989,7.883536845,0.833569405
1600,1,2,25,51,0.8875,40.41056338,9.068902388,0.830985915
1600,1,2,30,26,1,34.8525,12.91137807,0.725
1600,1,2,30,26,1,34.788125,12.51123758,0.73875
1600,1,2,25,51,0.89125,39.9312763,8.867415814,0.835904628
1600,1,2,25,51,0.891875,39.79607568,8.802956679,0.836720392
1600,1,2,30,26,1,34.659375,12.34062525,0.741875
1600,1,2,25,51,0.89125,39.88218794,9.132636966,0.838709677
1600,1,2,30,26,1,34.76125,12.6359721,0.733125
1600,1,2,30,26,1,34.800625,12.56351965,0.73375
1600,1,3,5,31,0.905,14.00828729,5.347489743,0.852209945
1600,1,3,5,31,0.89875,13.99443672,5.076036699,0.854659249
1600,1,3,5,31,0.90375,13.62724758,4.957541977,0.860304288
1600,1,3,5,31,0.895,14.01326816,5.18509582,0.863826816
1600,1,3,10,36,0.90875,19.55708391,5.535144677,0.862448418
1600,1,3,10,36,0.908125,19.56847901,5.818089271,0.860289057
1600,1,3,10,36,0.911875,19.72652502,5.770049644,0.856065798
1600,1,3,10,36,0.903125,19.87958478,5.805304179,0.865743945
1600,1,3,10,36,0.90125,20.09847434,5.937566488,0.853675451
1600,1,3,5,31,0.909375,13.65292096,5.081977561,0.850859107
1600,1,3,15,41,0.91625,25.22851296,6.160007987,0.866984993
1600,1,3,15,41,0.906875,25.56719504,5.922266486,0.869055824
1600,1,3,15,41,0.909375,25.32164948,6.077981777,0.866666667
1600,1,3,20,46,0.91875,30.99591837,6.258335518,0.865986395
1600,1,3,20,46,0.914375,31.28024607,6.615753445,0.866712235
1600,1,3,15,41,0.915625,25.33856655,6.169180793,0.864846416
1600,1,3,20,46,0.9075,31.21349862,6.337281822,0.875344353
1600,1,3,20,46,0.919375,30.83956492,6.256758921,0.871515976
1600,1,3,20,46,0.908125,31.41362698,6.771070073,0.870612526
1600,1,3,15,41,0.90875,25.79848693,6.402638214,0.86176066
1600,1,3,25,51,0.911875,36.87251542,6.616285343,0.877313228
1600,1,3,30,26,1,34.3275,10.91333734,0.77875
1600,1,3,30,26,1,34.24625,10.62561413,0.78875
1600,1,3,30,26,1,34.285,10.38676817,0.789375
1600,1,3,30,26,1,34.37875,10.16026908,0.795
1600,1,3,25,51,0.908125,37.57880248,7.378222885,0.868547832
1600,1,3,25,51,0.92,36.88654891,6.956114432,0.869565217
1600,1,3,25,51,0.910625,37.41935484,7.39155918,0.868908717
1600,1,4,5,31,0.923125,12.49898443,4.379619008,0.882193636
1600,1,4,5,31,0.925,12.30675676,4.180732103,0.883108108
1600,1,3,25,51,0.911875,37.39684716,7.207165002,0.865661412
1600,1,3,30,26,1,34.309375,10.7898181,0.78625
1600,1,4,5,31,0.92125,12.59565807,4.330774654,0.877883311
1600,1,4,5,31,0.923125,12.25253893,4.101754778,0.884901828
1600,1,4,5,31,0.9275,12.16172507,4.049357148,0.882749326
1600,1,4,10,36,0.930625,17.85762257,4.692694504,0.884486232
1600,1,4,10,36,0.92625,17.96693657,4.536548249,0.890688259
1600,1,4,10,36,0.9375,17.54466667,4.411006258,0.890666667
1600,1,4,10,36,0.934375,17.70234114,4.537257766,0.888294314
1600,1,4,10,36,0.93625,17.62149533,4.499416414,0.886515354
1600,1,4,15,41,0.931875,23.64118042,5.20525235,0.886653253
1600,1,4,15,41,0.940625,23.45847176,4.977319202,0.881727575
1600,1,4,15,41,0.939375,23.35063207,5.095245747,0.886892881
1600,1,4,20,46,0.94,29.05851064,5.449755442,0.89162234
1600,1,4,20,46,0.934375,29.29698997,5.755745424,0.889632107
1600,1,4,15,41,0.939375,23.1922821,4.883559642,0.886892881
1600,1,4,20,46,0.936875,29.10673783,5.633968711,0.891260841
1600,1,4,20,46,0.93875,28.80292943,5.027947683,0.896138482
1600,1,4,15,41,0.93375,23.48527443,5.057418208,0.888219545
1600,1,4,20,46,0.935625,28.98129593,5.304213105,0.894455578
1600,1,4,25,51,0.94125,34.63014608,5.672864322,0.891766268
1600,1,4,25,51,0.936875,34.68378919,5.841253093,0.893929286
1600,1,4,30,26,1,34.145,8.542882302,0.82875
1600,1,4,25,51,0.945,34.3776455,5.48419089,0.89484127
1600,1,4,30,26,1,34.155,8.845047868,0.821875
1600,1,4,25,51,0.94125,34.67065073,5.719271076,0.891102258
1600,1,4,30,26,1,34.21,8.850910215,0.82
1600,1,4,30,26,1,34.094375,8.883751686,0.826875
1600,1,4,30,26,1,34.184375,8.787627374,0.825
1600,1,4,25,51,0.934375,34.87959866,5.650717441,0.894314381
1600,1,5,5,31,0.948125,10.94001318,3.312399867,0.901779829
1600,1,5,5,31,0.95125,10.94743758,3.426296863,0.902102497
1600,1,5,5,31,0.949375,11.20539829,3.517312325,0.894009217
1600,1,5,5,31,0.94375,11.28940397,3.624938514,0.898013245
1600,1,5,10,36,0.953125,16.4242623,3.582043865,0.903606557
1600,1,5,5,31,0.943125,11.02584493,3.374501835,0.905897946
1600,1,5,10,36,0.948125,16.69676994,3.918573775,0.902439024
1600,1,5,10,36,0.956875,16.36250816,3.738145355,0.898758981
1600,1,5,10,36,0.953125,16.40721311,3.78057272,0.90295082
1600,1,5,10,36,0.944375,16.5989411,3.745103497,0.907346128
1600,1,5,15,41,0.954375,21.90438769,4.0279203,0.907007204
1600,1,5,15,41,0.958125,21.76581866,4.065145816,0.902804958
1600,1,5,15,41,0.95625,21.90261438,4.169126424,0.905882353
1600,1,5,20,46,0.961875,27.18583496,4.612758019,0.909031839
1600,1,5,15,41,0.96375,21.64915694,4.083902167,0.902723735
1600,1,5,20,46,0.96375,26.84695201,4.208538698,0.912451362
1600,1,5,20,46,0.968125,26.83602324,4.448118226,0.905100065
1600,1,5,20,46,0.970625,26.73213136,4.118302642,0.90598841
1600,1,5,25,51,0.966875,32.57530705,4.593570562,0.904977376
1600,1,5,15,41,0.956875,21.82364468,4.136114187,0.90529066
1600,1,5,30,26,1,33.879375,6.992881191,0.860625
1600,1,5,25,51,0.964375,32.70123137,5.519994764,0.904082955
1600,1,5,25,51,0.9675,32.3120155,4.854195801,0.910852713
1600,1,5,20,46,0.96,27.11067708,4.604854038,0.907552083
1600,1,5,30,26,1,33.87125,7.45834702,0.853125
1600,1,5,30,26,1,33.640625,7.844101658,0.855
1600,1,5,30,26,1,33.861875,6.859916765,0.8625
1600,1,5,25,51,0.965625,32.4815534,4.932427086,0.905501618
1600,1,5,25,51,0.959375,32.93224756,4.763709629,0.906188925
1600,1,5,30,26,1,33.845625,6.880234689,0.8625
1600,1,6,5,31,0.96,10.27148438,2.937546564,0.913411458
1600,1,6,5,31,0.95875,10.20664928,2.92050494,0.912646675
1600,1,6,5,31,0.965625,10.00517799,2.913693614,0.913268608
1600,1,6,5,31,0.956875,10.39386022,3.055425078,0.913781842
1600,1,6,5,31,0.956875,10.37818419,2.949247312,0.91116917
1600,1,6,10,36,0.97625,15.41677337,3.339404303,0.90524968
1600,1,6,10,36,0.961875,15.76803119,3.563120877,0.913580247
1600,1,6,10,36,0.975,15.45769231,3.105500892,0.910897436
1600,1,6,10,36,0.97875,14.99489144,2.999889149,0.915070243
1600,1,6,15,41,0.975,20.39038462,3.329196727,0.920512821
1600,1,6,10,36,0.9725,15.25257069,3.082753573,0.914524422
1600,1,6,15,41,0.97375,20.43902439,3.444178889,0.921052632
1600,1,6,15,41,0.97625,20.61715749,3.567690821,0.911011524
1600,1,6,15,41,0.97375,20.62323492,3.562258354,0.917843389
1600,1,6,15,41,0.975,20.675,3.854824206,0.913461538
1600,1,6,20,46,0.978125,25.89520767,3.465468497,0.920766773
1600,1,6,20,46,0.98,25.75510204,4.022746364,0.915816327
1600,1,6,20,46,0.980625,25.8585086,3.69919573,0.915232632
1600,1,6,20,46,0.979375,25.73580089,3.728888772,0.9208679
1600,1,6,30,26,1,33.641875,5.275036753,0.8875
1600,1,6,25,51,0.97875,31.22094508,4.227368081,0.922733078
1600,1,6,25,51,0.979375,31.3669432,4.316058084,0.91767709
1600,1,6,20,46,0.976875,26.02815099,4.219092735,0.916826615
1600,1,6,30,26,1,33.615,5.582450389,0.8825
1600,1,6,25,51,0.98125,30.94840764,4.077548238,0.917197452
1600,1,6,25,51,0.981875,31.1247613,4.286220462,0.918523234
1600,1,6,30,26,1,33.57125,5.432966192,0.89
1600,1,6,30,26,1,33.74125,5.514826086,0.884375
1600,1,6,30,26,1,33.599375,5.538325132,0.883125
1600,1,6,25,51,0.9825,31.16857506,4.27405594,0.915394402
1600,1,7,5,31,0.97375,9.483311938,2.506903264,0.924261874
1600,1,7,5,31,0.96875,9.556129032,2.5350502,0.927741935
1600,1,7,5,31,0.975625,9.349775785,2.50755556,0.923126201
1600,1,7,5,31,0.975,9.556410256,2.648178952,0.921153846
1600,1,7,10,36,0.978125,14.6485623,2.704867884,0.928434505
1600,1,7,10,36,0.9875,14.33607595,2.645217903,0.925316456
1600,1,7,5,31,0.9775,9.359335038,2.47625366,0.921994885
1600,1,7,10,36,0.98125,14.58407643,2.706529874,0.926751592
1600,1,7,10,36,0.976875,14.67370441,2.951549567,0.924504159
1600,1,7,10,36,0.978125,14.61341853,2.903071639,0.925239617
1600,1,7,15,41,0.9825,19.72709924,3.003702953,0.926208651
1600,1,7,15,41,0.989375,19.70941251,3.055981033,0.922931143
1600,1,7,15,41,0.98875,19.505689,2.903404706,0.929835651
1600,1,7,15,41,0.99375,19.43396226,2.99049954,0.922641509
1600,1,7,20,46,0.99125,24.67843632,2.974762671,0.93001261
1600,1,7,20,46,0.99,24.76073232,3.529526887,0.928661616
1600,1,7,15,41,0.988125,19.62555345,2.952613907,0.926628716
1600,1,7,20,46,0.990625,24.98675079,3.446261494,0.924290221
1600,1,7,20,46,0.99,24.95075758,3.416188939,0.926136364
1600,1,7,25,51,0.99375,30.06603774,3.685228627,0.926415094
1600,1,7,30,26,1,33.454375,3.777808658,0.903125
1600,1,7,30,26,1,33.521875,4.015544715,0.90125
1600,1,7,25,51,0.993125,29.91629956,3.705964612,0.925739459
1600,1,7,20,46,0.990625,24.74195584,3.47914602,0.921766562
1600,1,7,30,26,1,33.491875,4.050177335,0.905
1600,1,7,30,26,1,33.4675,3.80433823,0.903125
1600,1,7,25,51,0.993125,29.84140969,3.523225856,0.925739459
1600,1,7,25,51,0.991875,30.02583491,3.676716966,0.925645873
1600,1,8,5,31,0.983125,8.924984107,2.234523835,0.927527018
1600,1,7,30,26,1,33.44375,3.240123059,0.91
1600,1,8,5,31,0.980625,8.96749522,2.257264669,0.93499044
1600,1,8,5,31,0.97625,8.993597951,2.237061307,0.934699104
1600,1,8,5,31,0.985625,8.719720989,2.091819436,0.934686113
1600,1,7,25,51,0.994375,30.05028284,3.386801739,0.927718416
1600,1,8,5,31,0.985625,8.771084337,2.110579083,0.928979074
1600,1,8,10,36,0.989375,13.84333544,2.496919365,0.930511687
1600,1,8,10,36,0.988125,14.00885515,2.409878933,0.931056293
1600,1,8,10,36,0.985625,13.95688015,2.492000889,0.932783767
1600,1,8,10,36,0.9925,13.91120907,2.402540201,0.926322418
1600,1,8,10,36,0.9925,13.98425693,2.352733254,0.926322418
1600,1,8,15,41,0.99625,18.95922208,2.498505446,0.934755332
1600,1,8,15,41,0.9975,19.04761905,2.710987854,0.926065163
1600,1,8,15,41,0.989375,19.11054959,2.917497436,0.93493367
1600,1,8,15,41,0.9925,18.9313602,2.594346801,0.938287154
1600,1,8,15,41,0.995,18.99120603,2.428341573,0.930276382
1600,1,8,20,46,0.99875,24.13704631,2.762458188,0.933041302
1600,1,8,20,46,0.995625,24.13057125,2.768365034,0.936597615
1600,1,8,30,26,1,33.18625,2.950127195,0.9175
1600,1,8,20,46,0.999375,24.01751094,2.879463091,0.932457786
1600,1,8,20,46,0.995,23.98869347,2.911624816,0.935301508
1600,1,8,20,46,0.998125,24.05259862,2.997030874,0.932999374
1600,1,8,25,51,0.999375,29.20075047,2.943412821,0.939337086
1600,1,8,25,51,0.999375,29.02626642,2.845730703,0.936835522
1600,1,8,25,51,0.998125,28.96305573,3.257997706,0.941765811
1600,1,8,30,26,1,33.2875,2.370306989,0.91875
1600,1,8,30,26,1,33.221875,2.789939307,0.916875
1600,1,8,30,26,1,33.136875,2.982649889,0.918125
1600,1,8,25,51,0.999375,29.20075047,3.087639281,0.93495935
1600,1,8,30,26,1,33.31,3.031029852,0.915625
1600,1,8,25,51,0.99875,29.13454318,3.432694221,0.935544431
1600,1,9,5,31,0.990625,8.531861199,1.975327778,0.934384858
1600,1,9,5,31,0.989375,8.47567909,1.990942456,0.933038534
1600,1,9,5,31,0.99125,8.409836066,1.935490638,0.936948298
1600,1,9,5,31,0.99125,8.496847415,2.014847762,0.932534678
1600,1,9,5,31,0.9925,8.515743073,1.990305177,0.933879093
1600,1,9,10,36,0.99625,13.39460477,2.076199628,0.941028858
1600,1,9,10,36,0.995,13.50690955,2.09544776,0.938442211
1600,1,9,15,26,1,18.025625,2.015566279,0.92875
1600,1,9,15,26,1,17.93125,1.897043139,0.929375
1600,1,9,10,36,0.99875,13.32853567,2.001020212,0.938047559
1600,1,9,10,36,0.995,13.42776382,2.056965728,0.93718593
1600,1,9,10,36,0.995,13.5169598,2.153088508,0.93718593
1600,1,9,15,41,0.9975,18.60526316,2.340768005,0.936090226
1600,1,9,20,26,1,23.023125,2.021792525,0.93125
1600,1,9,20,26,1,22.9725,2.367804428,0.926875
1600,1,9,25,26,1,28.06,2.097414949,0.928125
1600,1,9,25,26,1,28.1125,2.223552083,0.923125
1600,1,9,20,26,1,23.109375,2.306672402,0.92125
1600,1,9,15,41,0.996875,18.55109718,2.292941761,0.939811912
1600,1,9,25,26,1,28.006875,2.234098752,0.926875
1600,1,9,15,41,0.9975,18.68107769,2.418148278,0.935463659
1600,1,9,20,46,0.998125,23.5604258,2.727312303,0.944896681
1600,1,9,20,46,0.999375,23.63977486,2.450831934,0.939962477
1600,1,9,30,26,1,32.935,2.04043552,0.928125
1600,1,9,30,26,1,32.94625,2.502203844,0.928125
1600,1,9,30,26,1,33.18625,2.672737481,0.92
1600,1,9,30,26,1,32.976875,2.310774228,0.929375
1600,1,9,30,26,1,33.09,2.239147966,0.925
1600,1,10,5,31,0.990625,8.25362776,1.841243548,0.941324921
1600,1,10,5,31,0.9925,8.296599496,1.909301617,0.935768262
1600,1,10,5,31,0.996875,8.13354232,1.796510539,0.934169279
1600,1,9,25,51,0.999375,28.82489056,2.51590303,0.941838649
1600,1,10,5,31,0.990625,8.066876972,1.6443412,0.94511041
1600,1,10,5,31,0.989375,8.219204043,1.762966447,0.946936197
1600,1,9,25,51,0.99875,28.64142678,2.668907401,0.944305382
1600,1,10,10,36,0.998125,13.44959299,2.129749923,0.936130244
1600,1,10,10,36,0.995,13.40201005,2.054675888,0.942211055
1600,1,10,10,36,0.996875,13.38432602,1.981312973,0.939184953
1600,1,10,15,26,1,17.918125,1.823046536,0.93
1600,1,10,10,36,0.996875,13.3799373,2.026140027,0.939811912
1600,1,10,15,41,0.99875,18.3204005,2.164198207,0.943679599
1600,1,10,10,36,0.998125,13.154665,1.835803374,0.943644333
1600,1,10,15,41,0.996875,18.23009404,2.136578059,0.945454545
1600,1,10,20,26,1,22.80125,1.756395888,0.934375
1600,1,10,15,41,0.99875,18.2640801,2.009145994,0.943053817
1600,1,10,20,26,1,22.746875,2.009434342,0.9375
1600,1,10,20,26,1,22.743125,1.87865539,0.9325
1600,1,10,25,26,1,27.865,1.888187831,0.933125
1600,1,10,20,26,1,22.955625,2.071856348,0.92875
1600,1,10,15,41,0.999375,18.41338336,2.227059887,0.941213258
1600,1,10,20,46,0.99875,23.42553191,2.116908448,0.944931164
1600,1,10,25,26,1,27.771875,1.814357026,0.939375
1600,1,10,25,26,1,27.8575,1.782324094,0.93125
1600,1,10,30,26,1,32.8625,1.764380741,0.935
1600,1,10,30,26,1,32.801875,2.23455639,0.931875
1600,1,10,25,51,0.999375,28.54659162,2.487550847,0.941838649
1600,1,10,25,26,1,27.9175,2.133902461,0.930625
1600,2,1,5,190,0.319375,43.95694716,23.88711413,0.590998043
1600,1,10,30,26,1,32.945,2.121859781,0.934375
1600,1,10,30,26,1,32.9025,1.967972134,0.931875
1600,1,10,30,26,1,32.835,1.939104195,0.92875
1600,2,1,5,204,0.3175,44.45275591,23.46502144,0.606299213
1600,2,1,5,184,0.318125,43.17288802,23.87693126,0.605108055
1600,2,1,5,230,0.3125,55.686,29.24287427,0.608
1600,2,1,15,170,0.34,29.58639706,17.4907468,0.582720588
1600,2,1,10,227,0.32625,46.87931034,25.4209624,0.605363985
1600,2,1,5,271,0.31875,64.80588235,33.57985475,0.594117647
1600,2,1,10,244,0.33125,50.22264151,27.63000644,0.586792453
1600,2,1,10,254,0.33,52.31628788,28.92548104,0.585227273
1600,2,1,10,283,0.3325,56.56390977,28.70962578,0.578947368
1600,2,1,15,308,0.320625,67.84405458,34.62696081,0.608187135
1600,2,1,15,207,0.33875,35.75276753,19.39419234,0.586715867
1600,2,1,10,254,0.320625,57.60038986,30.40973708,0.590643275
1600,2,1,15,237,0.338125,43.66913124,25.22527299,0.582255083
1600,2,1,20,294,0.3375,54.15555556,29.58792229,0.588888889
1600,2,1,20,322,0.333125,63.74108818,35.47238336,0.583489681
1600,2,1,20,292,0.3275,57.84732824,30.30607996,0.606870229
1600,2,1,25,270,0.341875,45.92321755,25.78094446,0.570383912
1600,2,1,20,346,0.335,65.60447761,33.64704509,0.569029851
1600,2,1,25,312,0.341875,53.6416819,30.09952264,0.577696527
1600,2,1,15,311,0.33,64.26515152,34.07272273,0.604166667
1600,2,1,25,284,0.33875,49.89114391,27.88604278,0.584870849
1600,2,1,20,400,0.334375,78.42242991,39.32469588,0.598130841
1600,2,1,25,311,0.335,58.50186567,32.21939969,0.606343284
1600,2,1,30,226,0.348125,33.33034111,19.74838201,0.567324955
1600,2,2,5,177,0.355,31.88204225,17.08403841,0.598591549
1600,2,1,30,238,0.3475,36.39568345,20.98343189,0.568345324
1600,2,1,30,356,0.34,60.59558824,32.77320441,0.604779412
1600,2,2,5,224,0.361875,37.86183074,19.50223776,0.585492228
1600,2,1,30,375,0.34,65.40992647,33.65980784,0.599264706
1600,2,2,5,215,0.361875,35.86701209,18.40033285,0.594127807
1600,2,2,5,236,0.361875,39.58721934,19.46056013,0.597582038
1600,2,1,25,314,0.34,55.14338235,30.53786757,0.582720588
1600,2,2,10,174,0.37875,24.37788779,13.8682385,0.572607261
1600,2,2,10,232,0.371875,34.62689076,17.9315557,0.588235294
1600,2,2,5,182,0.3625,29.52413793,15.44943628,0.586206897
1600,2,1,30,302,0.344375,47.34845735,26.36261458,0.611615245
1600,2,2,10,177,0.37125,26.68855219,14.91207407,0.595959596
1600,2,2,10,185,0.37,27.16385135,14.61977814,0.581081081
1600,2,2,10,244,0.374375,33.38063439,17.55065366,0.557595993
1600,2,2,15,189,0.373125,26.19932998,14.1420929,0.567839196
1600,2,2,15,205,0.376875,28.17247098,15.07666251,0.567164179
